Date,Open,High,Low,Close,Adj Close,Volume
2021-05-12,349500.000000,350500.000000,340500.000000,343000.000000,343000.000000,1120816
2021-05-13,337500.000000,341500.000000,334500.000000,337500.000000,337500.000000,992326
2021-05-14,338000.000000,344500.000000,337500.000000,342500.000000,342500.000000,460390
2021-05-17,345500.000000,349000.000000,341000.000000,344000.000000,344000.000000,453316
2021-05-18,347000.000000,349500.000000,345000.000000,349500.000000,349500.000000,445015
2021-05-20,351500.000000,355000.000000,348500.000000,351000.000000,351000.000000,561151
2021-05-21,355000.000000,360000.000000,353500.000000,360000.000000,360000.000000,618431
2021-05-24,356500.000000,358500.000000,353000.000000,355500.000000,355500.000000,361765
2021-05-25,355500.000000,358000.000000,352500.000000,358000.000000,358000.000000,433413
2021-05-26,359500.000000,366500.000000,359500.000000,363000.000000,363000.000000,543316
2021-05-27,363000.000000,363500.000000,353500.000000,358000.000000,358000.000000,963669
2021-05-28,361500.000000,361500.000000,355500.000000,358000.000000,358000.000000,439112
2021-05-31,359500.000000,364000.000000,357000.000000,362500.000000,362500.000000,397118
2021-06-01,362500.000000,368500.000000,362500.000000,367000.000000,367000.000000,404110
2021-06-02,367000.000000,369000.000000,362000.000000,363000.000000,363000.000000,397044
2021-06-03,362500.000000,365000.000000,361000.000000,362000.000000,362000.000000,292257
2021-06-04,360500.000000,360500.000000,355000.000000,357000.000000,357000.000000,433146
2021-06-07,358500.000000,364000.000000,357000.000000,362500.000000,362500.000000,393697
2021-06-08,361500.000000,365500.000000,361500.000000,362500.000000,362500.000000,370929
2021-06-09,360500.000000,363500.000000,358500.000000,358500.000000,358500.000000,361808
2021-06-10,365000.000000,377000.000000,361500.000000,373500.000000,373500.000000,1502316
2021-06-11,378000.000000,378500.000000,367500.000000,372500.000000,372500.000000,658403
2021-06-14,377500.000000,388000.000000,375500.000000,387000.000000,387000.000000,1208589
2021-06-15,387000.000000,389000.000000,381500.000000,387000.000000,387000.000000,625594
2021-06-16,384500.000000,395000.000000,383000.000000,391000.000000,391000.000000,836281
2021-06-17,389500.000000,394500.000000,385000.000000,389500.000000,389500.000000,670522
2021-06-18,391500.000000,400500.000000,391000.000000,398000.000000,398000.000000,1268656
2021-06-21,398000.000000,402000.000000,392000.000000,397000.000000,397000.000000,809114
2021-06-22,400000.000000,400500.000000,391000.000000,391000.000000,391000.000000,702840
2021-06-23,393000.000000,427000.000000,392500.000000,423500.000000,423500.000000,2721355
2021-06-24,430000.000000,436000.000000,413000.000000,419500.000000,419500.000000,2143286
2021-06-25,420000.000000,420000.000000,405000.000000,410000.000000,410000.000000,1382051
2021-06-28,406000.000000,413000.000000,403000.000000,408000.000000,408000.000000,618019
